Sampling date,Prefecture,City,Sampling coordinate North latitude,Sampling coordinate East longitude,Sampling coordinate North latitude (Decimal),Sampling coordinate East longitude (Decimal),Distance from TEPCO Fukushima Dai-ichi NPP (km),Sample ID,Accepted date,Turbidity (degree),Mass of suspended substance (mg/L),Transparency (cm),134Cs Radioactivity concentration (Bq/kg),134Cs Detection limit (Bq/kg),137Cs Radioactivity concentration (Bq/kg),137Cs Detection limit (Bq/kg),Remark
2013-01-10,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0168,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0169,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0170,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0171,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-14,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0172,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0247,2013/1/24,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0248,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0249,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0250,2013/1/24,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0299,2013/1/28,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0300,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0301,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0302,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0303,2013/1/28,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0304,2013/1/28,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0369,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0370,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0371,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0372,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0373,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0374,2013/2/5,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0375,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0376,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-03,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0455,2013/2/12,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-04,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0456,2013/2/12,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-05,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0457,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-06,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0458,2013/2/12,0.7,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-07,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0459,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-08,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0460,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-09,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0461,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-10,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0462,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-11,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0562,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-12,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0563,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0564,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-14,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0565,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-15,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0566,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-16,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0567,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0568,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0580,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0581,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0582,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0583,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0584,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0585,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0660,2013/3/4,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0661,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0662,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0663,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0664,2013/3/4,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0802,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0803,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0804,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0805,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0806,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0807,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0845,2013/3/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0846,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0847,2013/3/15,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0848,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0849,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0850,2013/3/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0989,2013/3/22,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0990,2013/3/22,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0991,2013/3/22,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0992,2013/3/22,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0993,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0994,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0995,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-30,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0093,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-31,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0094,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-01,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0095,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-02,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0096,2013/1/15,0.2,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-03,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0097,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-04,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0098,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-05,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0099,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-06,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0100,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0173,2013/1/21,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0174,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0175,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-10,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0176,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0177,2013/1/21,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0178,2013/1/21,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0179,2013/1/21,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-14,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0180,2013/1/21,0.5,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0251,2013/1/24,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0252,2013/1/24,0.4,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0253,2013/1/24,0.4,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-18,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0254,2013/1/24,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0255,2013/1/24,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0305,2013/1/28,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0306,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0307,2013/1/28,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0308,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0309,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0310,2013/1/28,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0377,2013/2/5,0.6,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0378,2013/2/5,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0379,2013/2/5,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0380,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0381,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0382,2013/2/5,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0383,2013/2/5,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0384,2013/2/5,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-03,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0463,2013/2/12,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-04,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0464,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-05,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0465,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-06,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0466,2013/2/12,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-07,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0467,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-08,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0468,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-09,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0469,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-10,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0470,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0569,2013/2/21,0.5,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-14,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0570,2013/2/21,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-15,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0571,2013/2/21,0.5,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0572,2013/2/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0586,2013/2/26,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0587,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0588,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0589,2013/2/26,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0590,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0591,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0665,2013/3/4,1.5,11.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0666,2013/3/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0667,2013/3/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0668,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0669,2013/3/4,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0808,2013/3/11,0.3,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0809,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0810,2013/3/11,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0811,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Namie town,"37°33'13.7""","140°47'14.5""",37.553792,140.787369,26.1,12RK0812,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
